id,scheduled,duration_TM,waitingTime_TM,timeLoss_TM,routeLength_TM,departDelay_TM,rerouteNo_TM,duration_RL,waitingTime_RL,timeLoss_RL,routeLength_RL,departDelay_RL,rerouteNo_RL
veh7529,2498.0,438.0,249.0,327.89,1500.79,1302.0,5.0,526.0,306.0,376.87,2050.47,142.0,3.0
veh753,249.0,290.0,172.0,218.89,963.57,12.0,1.0,377.0,198.0,269.2,1442.32,14.0,2.0
veh7530,2498.0,1034.0,739.0,884.15,2062.46,946.0,11.0,577.0,427.0,505.75,973.62,504.0,5.0
veh7531,2498.0,1615.0,1128.0,1390.7,2638.62,2211.0,8.0,1237.0,844.0,1013.17,2615.26,654.0,14.0
veh7532,2499.0,1270.0,1094.0,1193.38,979.13,91.0,2.0,3800.0,2909.0,3230.7,4043.88,90.0,29.0
veh7533,2499.0,643.0,402.0,513.73,1764.96,1304.0,3.0,613.0,435.0,523.34,1227.62,146.0,1.0
veh7534,2499.0,443.0,244.0,303.32,1818.14,0.0,2.0,303.0,174.0,207.6,1215.48,0.0,1.0
veh7535,2500.0,836.0,578.0,726.29,1465.51,0.0,4.0,349.0,219.0,278.48,936.92,1.0,1.0
veh7536,2500.0,739.0,431.0,547.34,2615.25,159.0,4.0,1205.0,860.0,1053.74,2044.52,263.0,13.0
veh7537,2500.0,269.0,176.0,218.69,681.21,0.0,1.0,487.0,322.0,400.04,1159.96,0.0,2.0
veh7538,2501.0,207.0,107.0,136.62,961.23,0.0,1.0,415.0,252.0,303.17,1524.74,0.0,1.0
veh7539,2501.0,4388.0,3762.0,4166.05,2551.33,10.0,23.0,1033.0,710.0,885.5,2015.02,11.0,3.0
veh754,250.0,241.0,104.0,149.53,1200.29,0.0,1.0,242.0,117.0,149.89,1200.29,0.0,1.0
veh7540,2501.0,1611.0,1183.0,1460.14,2073.03,625.0,19.0,2117.0,1794.0,2007.1,1512.42,1926.0,18.0
veh7541,2502.0,1367.0,969.0,1193.37,2307.08,162.0,9.0,955.0,650.0,823.83,1741.64,350.0,10.0
veh7542,2502.0,539.0,343.0,408.38,1477.77,0.0,1.0,445.0,254.0,313.73,1477.77,0.0,1.0
veh7543,2502.0,644.0,450.0,551.01,1225.01,8.0,2.0,475.0,313.0,381.59,1225.01,0.0,3.0
veh7544,2503.0,463.0,285.0,370.77,1280.98,0.0,1.0,940.0,662.0,813.02,1716.76,0.0,2.0
veh7545,2503.0,328.0,231.0,276.97,685.0,8.0,3.0,72.0,4.0,21.06,685.0,0.0,1.0
veh7546,2503.0,1924.0,1384.0,1733.29,2626.42,2449.0,15.0,1379.0,1124.0,1268.4,1512.39,656.0,15.0
veh7547,2504.0,1986.0,1335.0,1696.25,3914.79,0.0,20.0,3289.0,2678.0,3078.75,2859.25,27.0,42.0
veh7548,2504.0,559.0,311.0,376.88,2050.01,1302.0,4.0,641.0,425.0,506.85,1497.22,144.0,1.0
veh755,250.0,153.0,45.0,74.08,962.54,0.0,1.0,175.0,72.0,96.02,962.54,0.0,1.0
veh7550,2505.0,1100.0,724.0,931.95,2112.1,18.0,12.0,522.0,325.0,399.78,1517.07,1.0,2.0
veh7551,2505.0,597.0,372.0,456.42,1487.68,0.0,4.0,300.0,172.0,208.57,981.41,0.0,1.0
veh7552,2505.0,204.0,113.0,130.31,967.48,0.0,1.0,191.0,101.0,117.33,967.48,0.0,1.0
veh7553,2506.0,1763.0,1200.0,1563.07,2371.88,2449.0,16.0,1618.0,1196.0,1420.79,2310.41,656.0,18.0
veh7555,2506.0,609.0,364.0,497.13,1240.05,1017.0,1.0,1182.0,905.0,1022.85,1748.47,222.0,4.0
veh7556,2507.0,51.0,6.0,20.33,411.56,0.0,1.0,53.0,9.0,22.36,411.56,0.0,1.0
veh7557,2507.0,720.0,472.0,605.15,1484.79,1017.0,4.0,923.0,679.0,808.04,1496.11,371.0,11.0
veh7558,2507.0,143.0,49.0,73.36,940.42,2.0,1.0,206.0,105.0,134.19,981.71,0.0,1.0
veh756,250.0,96.0,21.0,41.36,670.82,0.0,1.0,91.0,14.0,36.63,670.82,0.0,1.0
veh7560,2508.0,978.0,662.0,804.91,2391.47,939.0,6.0,627.0,404.0,496.38,1785.43,495.0,6.0
veh7561,2508.0,1428.0,1054.0,1274.68,2025.9,942.0,13.0,870.0,593.0,754.97,1503.19,497.0,6.0
veh7562,2509.0,1148.0,801.0,980.13,2220.65,0.0,5.0,877.0,592.0,746.16,1738.26,3.0,8.0
veh7563,2509.0,1376.0,944.0,1159.84,2585.5,1.0,10.0,1069.0,766.0,897.83,2050.54,157.0,5.0
veh7564,2509.0,492.0,328.0,415.8,950.74,240.0,3.0,214.0,69.0,138.58,950.74,27.0,1.0
veh7565,2510.0,1485.0,1210.0,1407.85,977.18,619.0,17.0,1844.0,1496.0,1723.65,1521.97,1920.0,17.0
veh7566,2510.0,413.0,337.0,381.28,438.62,0.0,1.0,144.0,88.0,111.35,438.62,0.0,1.0
veh7567,2510.0,2474.0,1846.0,2118.98,2769.39,0.0,11.0,1474.0,1055.0,1302.09,2365.09,0.0,3.0
veh7568,2511.0,2195.0,1524.0,1925.1,3593.37,0.0,24.0,4146.0,3278.0,3832.14,4212.09,23.0,47.0
veh7569,2511.0,376.0,215.0,283.41,1279.41,0.0,2.0,266.0,140.0,173.85,1279.41,1.0,1.0
veh757,251.0,422.0,249.0,331.14,1243.93,0.0,1.0,639.0,406.0,505.63,1845.98,0.0,1.0
veh7570,2511.0,391.0,260.0,301.56,1219.54,11.0,2.0,332.0,184.0,242.26,1230.41,4.0,2.0
veh7571,2512.0,1056.0,709.0,944.13,1545.47,139.0,6.0,811.0,579.0,697.82,1566.74,561.0,2.0
veh7572,2512.0,417.0,274.0,346.35,966.07,0.0,2.0,156.0,48.0,84.52,966.07,0.0,1.0
veh7573,2512.0,874.0,503.0,683.25,2618.9,1043.0,3.0,716.0,443.0,525.67,2618.9,577.0,3.0
veh7574,2513.0,798.0,557.0,719.82,977.9,143.0,10.0,1477.0,1117.0,1313.7,2030.55,562.0,4.0
veh7575,2513.0,1969.0,1432.0,1758.41,2880.72,5.0,21.0,3490.0,2929.0,3318.1,2362.61,39.0,26.0
veh7576,2513.0,683.0,411.0,531.95,2077.06,1.0,5.0,666.0,430.0,517.78,2012.91,0.0,4.0
veh7577,2514.0,2803.0,1913.0,2394.54,4915.51,0.0,36.0,4239.0,3214.0,3825.55,4987.96,21.0,60.0
veh7578,2514.0,2954.0,2231.0,2698.33,3024.96,3.0,13.0,3215.0,2671.0,3047.86,2007.88,23.0,26.0
veh7579,2514.0,311.0,198.0,238.4,999.88,0.0,1.0,170.0,38.0,56.54,1563.47,0.0,1.0
veh758,251.0,602.0,331.0,431.91,2324.93,0.0,2.0,378.0,108.0,165.51,2928.36,0.0,1.0
veh7580,2515.0,1960.0,1557.0,1827.92,1822.42,0.0,17.0,1269.0,999.0,1135.3,1846.96,0.0,6.0
veh7581,2515.0,791.0,535.0,644.32,1758.74,0.0,2.0,338.0,140.0,191.74,1752.48,2.0,2.0
veh7582,2515.0,127.0,57.0,76.33,682.62,9.0,1.0,136.0,64.0,84.96,682.62,1.0,1.0
veh7583,2516.0,1246.0,771.0,961.93,3419.01,0.0,8.0,344.0,163.0,196.06,1775.01,0.0,1.0
veh7584,2516.0,852.0,692.0,746.39,1448.67,0.0,2.0,682.0,485.0,574.75,1472.76,8.0,1.0
veh7585,2516.0,551.0,367.0,477.8,998.54,8.0,3.0,444.0,245.0,331.28,1540.03,8.0,3.0
veh7586,2517.0,275.0,155.0,206.04,912.98,52.0,1.0,312.0,204.0,243.93,912.98,6.0,1.0
veh7587,2517.0,1101.0,630.0,853.48,3377.5,1039.0,7.0,718.0,432.0,549.17,2313.72,575.0,6.0
veh7588,2517.0,222.0,83.0,134.02,1176.86,0.0,1.0,449.0,349.0,398.92,679.42,0.0,1.0
veh7589,2518.0,2758.0,1830.0,2371.04,5246.51,2.0,27.0,2680.0,2076.0,2450.77,3117.57,22.0,27.0
veh759,251.0,232.0,119.0,156.75,966.07,0.0,1.0,209.0,69.0,93.6,1494.87,0.0,1.0
veh7590,2518.0,3372.0,2797.0,3131.32,2817.73,155.0,27.0,1263.0,1013.0,1203.5,697.47,271.0,9.0
veh7591,2518.0,391.0,259.0,300.92,1209.12,0.0,2.0,370.0,197.0,238.4,1790.25,2.0,1.0
veh7592,2519.0,1258.0,765.0,1009.17,3401.64,53.0,8.0,340.0,178.0,248.94,1253.59,7.0,1.0
veh7593,2519.0,150.0,23.0,60.77,1220.28,5.0,2.0,225.0,109.0,135.07,1220.28,5.0,1.0
veh7594,2519.0,1252.0,938.0,1162.54,1218.52,5.0,6.0,1022.0,721.0,895.34,1699.5,153.0,10.0
veh7595,2520.0,506.0,318.0,397.88,1453.5,19.0,2.0,371.0,260.0,299.64,969.65,0.0,1.0
veh7596,2520.0,830.0,662.0,774.62,658.52,7.0,1.0,239.0,145.0,183.9,658.52,209.0,3.0
veh7598,2521.0,695.0,499.0,590.76,1232.66,234.0,5.0,340.0,185.0,236.02,1218.68,16.0,1.0
veh7599,2521.0,1395.0,964.0,1243.4,2090.96,0.0,11.0,1301.0,988.0,1149.37,2090.96,0.0,13.0
veh76,25.0,104.0,37.0,53.7,679.42,0.0,1.0,136.0,69.0,85.71,679.42,0.0,1.0
veh760,252.0,195.0,76.0,104.81,1223.17,0.0,1.0,331.0,197.0,241.2,1235.72,0.0,1.0
veh7600,2521.0,213.0,103.0,142.38,960.04,26.0,2.0,213.0,93.0,142.31,960.04,23.0,1.0
veh7601,2522.0,1386.0,983.0,1251.94,1752.8,1.0,9.0,4277.0,3632.0,4103.82,2294.41,20.0,35.0
veh7602,2522.0,1870.0,1396.0,1666.99,2690.53,0.0,21.0,2158.0,1734.0,1957.45,2626.67,0.0,27.0
veh7603,2522.0,426.0,173.0,256.93,2300.55,0.0,1.0,593.0,277.0,424.97,2281.76,2.0,2.0
veh7604,2523.0,1048.0,839.0,959.39,1201.34,152.0,6.0,1608.0,1251.0,1518.84,1189.78,321.0,14.0
veh7605,2523.0,1728.0,1339.0,1606.61,1506.85,609.0,15.0,2180.0,1777.0,2013.32,2105.21,1910.0,24.0
veh7606,2523.0,966.0,639.0,814.7,2078.5,956.0,8.0,670.0,468.0,558.19,1535.87,869.0,4.0
veh7607,2524.0,344.0,211.0,292.33,717.77,0.0,1.0,356.0,256.0,303.75,717.77,1.0,1.0
veh7608,2524.0,839.0,564.0,687.38,1746.97,4.0,5.0,684.0,430.0,532.4,1756.48,5.0,3.0
veh7609,2524.0,1132.0,842.0,1001.23,1787.59,235.0,2.0,1960.0,1554.0,1714.73,3325.83,13.0,5.0
veh761,252.0,47.0,1.0,14.84,441.0,0.0,1.0,36.0,0.0,4.15,441.0,0.0,1.0
veh7610,2525.0,2932.0,2045.0,2570.59,4432.9,1.0,33.0,4253.0,3513.0,3742.37,4434.29,20.0,60.0
veh7611,2525.0,1153.0,806.0,983.98,2307.61,233.0,13.0,526.0,347.0,437.53,1193.22,18.0,1.0
veh7612,2525.0,345.0,145.0,215.87,1769.19,6.0,1.0,233.0,65.0,104.97,1745.66,1.0,1.0
veh7613,2526.0,1222.0,858.0,1119.79,1263.57,131.0,4.0,880.0,652.0,776.84,1284.84,552.0,2.0
veh7614,2526.0,649.0,413.0,512.92,1789.4,38.0,3.0,595.0,421.0,500.53,1237.4,8.0,2.0
veh7615,2526.0,1594.0,1127.0,1381.05,2888.75,2442.0,14.0,1595.0,1260.0,1461.56,1822.14,638.0,23.0
veh7617,2527.0,3384.0,2536.0,3038.67,4146.78,2.0,45.0,3944.0,3266.0,3715.22,3146.0,19.0,36.0
veh7618,2527.0,767.0,527.0,657.69,1478.2,233.0,5.0,271.0,114.0,200.4,951.96,13.0,1.0
veh7619,2528.0,339.0,200.0,249.2,1219.13,5.0,1.0,323.0,188.0,230.56,1282.44,3.0,1.0
veh762,252.0,115.0,41.0,63.86,682.76,1.0,1.0,223.0,106.0,133.27,1210.73,0.0,1.0
veh7620,2528.0,627.0,401.0,498.83,1734.02,0.0,6.0,355.0,149.0,226.43,1757.54,0.0,2.0
veh7621,2528.0,1200.0,768.0,1010.88,2313.61,1031.0,11.0,890.0,593.0,701.38,2313.72,567.0,5.0
veh7622,2529.0,478.0,291.0,358.43,1515.9,17.0,4.0,599.0,391.0,478.93,1515.9,4.0,2.0
veh7623,2529.0,403.0,283.0,320.63,962.29,0.0,1.0,534.0,356.0,405.42,1499.87,0.0,2.0
veh7624,2529.0,245.0,126.0,166.74,937.16,262.0,3.0,373.0,240.0,295.3,937.16,17.0,1.0
veh7625,2530.0,401.0,170.0,228.77,2126.04,20.0,2.0,293.0,135.0,167.56,1540.2,0.0,2.0
veh7626,2530.0,773.0,454.0,576.28,2615.92,137.0,5.0,1218.0,803.0,983.33,3098.31,327.0,10.0
veh7627,2530.0,586.0,346.0,451.96,1745.31,66.0,4.0,346.0,191.0,252.42,1217.36,62.0,1.0
veh7629,2531.0,303.0,155.0,212.04,1240.91,3.0,1.0,244.0,124.0,156.2,1180.68,10.0,2.0
veh763,253.0,550.0,304.0,376.35,2398.75,0.0,2.0,414.0,170.0,241.43,2363.3,0.0,2.0
veh7630,2531.0,482.0,223.0,303.57,2290.55,0.0,3.0,450.0,301.0,354.03,1221.86,0.0,1.0
veh7631,2532.0,191.0,81.0,120.02,974.68,21.0,2.0,188.0,83.0,116.99,974.68,0.0,2.0
veh7632,2532.0,476.0,288.0,376.46,1219.51,231.0,5.0,142.0,27.0,86.09,693.27,11.0,1.0
veh7633,2532.0,455.0,218.0,298.48,2049.61,234.0,5.0,352.0,142.0,237.72,1486.56,14.0,1.0
veh7634,2533.0,278.0,151.0,204.83,1004.57,34.0,2.0,586.0,434.0,513.03,1004.57,9.0,4.0
veh7635,2533.0,342.0,136.0,178.63,1774.96,0.0,2.0,235.0,94.0,121.51,1234.34,0.0,1.0
veh7636,2533.0,3237.0,2427.0,2927.64,3988.64,603.0,28.0,1231.0,1025.0,1132.67,1283.26,1902.0,9.0
veh7637,2534.0,1342.0,984.0,1231.98,1503.38,0.0,5.0,781.0,545.0,670.17,1503.38,196.0,6.0
veh7638,2534.0,2441.0,1933.0,2211.83,3121.63,29.0,9.0,967.0,627.0,778.98,2571.95,1.0,2.0
veh7639,2534.0,1664.0,1277.0,1513.5,2044.34,0.0,13.0,916.0,598.0,762.51,2107.46,0.0,7.0
veh764,253.0,218.0,128.0,167.54,679.99,21.0,1.0,93.0,25.0,42.13,679.99,2.0,1.0
veh7640,2535.0,376.0,167.0,248.53,1723.14,8.0,3.0,304.0,132.0,176.98,1723.14,0.0,1.0
veh7642,2535.0,1705.0,1230.0,1500.64,2663.8,2.0,18.0,597.0,332.0,437.42,2054.67,196.0,5.0
veh7643,2536.0,528.0,309.0,436.94,1250.02,61.0,3.0,404.0,232.0,313.24,1232.17,67.0,1.0
veh7644,2536.0,205.0,61.0,112.15,1176.86,0.0,1.0,433.0,324.0,379.58,679.42,0.0,1.0
veh7645,2536.0,391.0,208.0,290.87,1230.5,113.0,1.0,337.0,183.0,236.68,1230.5,7.0,1.0
veh7646,2537.0,757.0,439.0,625.74,1772.83,0.0,7.0,767.0,573.0,675.59,1218.13,0.0,1.0
veh7648,2537.0,554.0,403.0,463.17,1231.82,0.0,2.0,256.0,140.0,169.76,1175.02,1.0,1.0
veh7649,2538.0,667.0,441.0,521.26,1539.6,10.0,4.0,500.0,283.0,353.4,1561.02,0.0,2.0
veh765,253.0,291.0,157.0,194.05,1238.85,3.0,1.0,284.0,156.0,188.09,1233.14,0.0,1.0
veh7650,2538.0,273.0,135.0,199.24,981.34,39.0,2.0,326.0,196.0,251.2,1002.52,5.0,1.0
veh7651,2538.0,1011.0,657.0,841.8,2263.52,0.0,8.0,728.0,518.0,636.9,1222.26,15.0,2.0
veh7652,2539.0,447.0,245.0,337.94,1493.63,6.0,2.0,207.0,54.0,97.39,1493.63,63.0,2.0
veh7653,2539.0,596.0,418.0,522.69,942.02,1.0,3.0,192.0,83.0,117.45,980.11,3.0,1.0
veh7654,2539.0,110.0,64.0,75.69,438.62,230.0,1.0,78.0,32.0,43.19,438.62,10.0,1.0
veh7655,2540.0,249.0,124.0,171.06,942.07,11.0,1.0,255.0,133.0,177.19,942.07,1.0,1.0
veh7656,2540.0,813.0,466.0,625.65,2309.23,0.0,7.0,903.0,657.0,758.89,1761.03,0.0,5.0
veh7657,2540.0,2969.0,2059.0,2575.01,5332.6,2.0,11.0,1971.0,1521.0,1740.15,3114.3,0.0,13.0
veh7658,2541.0,1736.0,1367.0,1624.53,1525.35,649.0,20.0,1921.0,1576.0,1769.3,2070.14,1917.0,20.0
veh7659,2541.0,3862.0,3114.0,3556.69,4156.04,16.0,27.0,903.0,600.0,754.47,2030.54,17.0,5.0
veh766,254.0,190.0,104.0,137.22,723.31,11.0,1.0,114.0,50.0,61.51,723.31,7.0,1.0
veh7661,2542.0,1106.0,679.0,834.75,3733.78,2.0,9.0,883.0,584.0,735.7,2001.8,4.0,7.0
veh7662,2542.0,1058.0,658.0,849.99,2761.72,0.0,4.0,426.0,322.0,374.31,684.28,0.0,1.0
veh7663,2542.0,1350.0,1062.0,1229.11,1512.1,0.0,14.0,669.0,434.0,548.55,1513.64,191.0,6.0
veh7664,2543.0,309.0,146.0,197.86,1529.0,37.0,1.0,1045.0,712.0,819.59,3085.16,5.0,4.0
veh7665,2543.0,347.0,153.0,224.37,1479.14,1.0,3.0,249.0,93.0,127.75,1479.14,0.0,1.0
veh7666,2543.0,805.0,482.0,673.7,1820.23,100.0,3.0,750.0,477.0,617.04,1844.55,415.0,9.0
veh7667,2544.0,1213.0,919.0,1062.31,1970.23,0.0,10.0,653.0,422.0,538.53,1533.73,0.0,1.0
veh7668,2544.0,229.0,82.0,140.72,1206.81,0.0,1.0,206.0,80.0,118.22,1206.81,0.0,1.0
veh7669,2544.0,678.0,494.0,580.91,1235.42,216.0,3.0,249.0,76.0,152.62,1230.5,31.0,1.0
veh767,254.0,308.0,193.0,238.19,941.78,3.0,1.0,147.0,52.0,77.89,941.78,2.0,1.0
veh7670,2545.0,683.0,386.0,503.49,2302.38,0.0,5.0,294.0,74.0,156.21,1771.79,4.0,1.0
veh7671,2545.0,137.0,81.0,98.56,412.92,218.0,1.0,123.0,43.0,84.74,412.92,57.0,1.0
veh7672,2545.0,433.0,314.0,358.06,967.48,7.0,1.0,175.0,62.0,100.65,967.48,1.0,1.0
veh7673,2546.0,1473.0,1065.0,1268.87,1999.98,0.0,8.0,1760.0,1417.0,1552.71,2056.09,291.0,21.0
veh7674,2546.0,662.0,429.0,549.1,1565.57,3.0,4.0,374.0,217.0,261.16,1565.57,2.0,1.0
veh7675,2546.0,332.0,182.0,239.6,1279.43,22.0,1.0,205.0,70.0,112.81,1279.43,0.0,1.0
veh7676,2547.0,150.0,84.0,118.17,438.29,0.0,1.0,85.0,33.0,52.88,438.29,0.0,1.0
veh7677,2547.0,1377.0,1017.0,1240.15,1767.05,906.0,13.0,793.0,539.0,655.49,1797.72,461.0,7.0
veh7678,2547.0,521.0,372.0,449.32,976.2,270.0,6.0,248.0,138.0,176.36,976.2,2.0,1.0
veh7679,2548.0,1525.0,1096.0,1372.48,2103.02,0.0,14.0,1353.0,1055.0,1201.26,2103.02,1.0,12.0
veh768,254.0,1054.0,609.0,765.51,3936.41,0.0,10.0,939.0,626.0,731.16,2831.36,0.0,6.0
veh7680,2548.0,781.0,526.0,669.88,1521.93,0.0,3.0,305.0,125.0,157.03,2029.35,0.0,1.0
veh7681,2548.0,776.0,540.0,686.93,1198.97,0.0,3.0,295.0,103.0,165.38,1768.52,13.0,2.0
veh7682,2549.0,1150.0,889.0,1060.3,1231.97,0.0,10.0,622.0,404.0,531.51,1234.84,186.0,5.0
veh7683,2549.0,1121.0,655.0,861.67,3098.45,1035.0,7.0,859.0,566.0,687.35,2053.7,560.0,5.0
veh7685,2550.0,798.0,527.0,678.46,1514.25,978.0,5.0,780.0,566.0,658.86,1536.57,461.0,6.0
veh7686,2550.0,435.0,248.0,325.23,1508.43,1261.0,5.0,624.0,416.0,513.99,1497.08,154.0,4.0
veh7687,2550.0,207.0,63.0,117.84,1211.15,3.0,1.0,138.0,13.0,49.24,1211.15,0.0,1.0
veh7688,2551.0,468.0,283.0,376.53,1259.84,11.0,2.0,323.0,164.0,230.64,1281.02,0.0,1.0
veh7689,2551.0,2366.0,1723.0,2099.7,3472.25,0.0,29.0,1204.0,917.0,1022.62,2360.93,1.0,5.0
veh769,255.0,346.0,186.0,232.56,1466.26,0.0,2.0,298.0,140.0,180.29,1561.73,2.0,1.0
veh7690,2551.0,455.0,289.0,364.96,1225.06,273.0,2.0,284.0,155.0,193.71,1234.0,0.0,1.0
veh7691,2552.0,753.0,464.0,641.82,1528.44,21.0,4.0,874.0,618.0,763.14,1516.16,186.0,5.0
veh7692,2552.0,642.0,400.0,493.83,1481.07,29.0,2.0,535.0,357.0,436.34,1004.95,2.0,1.0
veh7693,2552.0,456.0,346.0,403.71,718.62,1.0,1.0,203.0,86.0,150.61,718.62,4.0,1.0
veh7694,2553.0,279.0,143.0,189.0,1235.94,17.0,1.0,229.0,147.0,177.65,693.86,25.0,1.0
veh7695,2553.0,540.0,387.0,467.41,1004.05,0.0,3.0,505.0,348.0,396.59,1492.54,0.0,1.0
veh7696,2553.0,234.0,129.0,163.2,974.68,0.0,1.0,147.0,51.0,75.63,974.68,0.0,1.0
veh7697,2554.0,777.0,480.0,607.74,2318.97,0.0,4.0,412.0,199.0,242.51,2332.85,0.0,2.0
veh7698,2554.0,1463.0,1151.0,1350.66,1529.29,0.0,12.0,1468.0,1213.0,1336.41,929.72,0.0,7.0
veh7699,2554.0,152.0,79.0,99.96,717.8,18.0,1.0,224.0,135.0,171.58,717.8,38.0,1.0
veh77,25.0,195.0,75.0,104.77,1194.17,0.0,1.0,197.0,78.0,106.37,1194.17,0.0,1.0
veh770,255.0,249.0,132.0,172.25,1002.27,0.0,1.0,153.0,50.0,75.6,1002.27,0.0,1.0
veh7700,2555.0,519.0,360.0,428.06,1236.56,19.0,1.0,270.0,148.0,180.03,1236.56,0.0,1.0
veh7701,2555.0,153.0,59.0,79.0,999.81,0.0,1.0,284.0,177.0,212.93,935.48,0.0,1.0
veh7702,2555.0,1996.0,1458.0,1725.23,3228.45,0.0,28.0,2438.0,1956.0,2214.21,2669.47,3.0,31.0
veh7703,2555.0,828.0,503.0,634.1,2693.02,1.0,6.0,1031.0,752.0,879.51,2087.37,2.0,12.0
veh7704,2556.0,212.0,117.0,141.17,963.21,0.0,1.0,499.0,332.0,388.37,1504.3,0.0,1.0
veh7705,2556.0,103.0,35.0,51.34,682.76,0.0,1.0,323.0,201.0,232.36,1229.72,8.0,1.0
veh7707,2557.0,574.0,337.0,444.77,1758.76,1.0,3.0,232.0,62.0,101.55,1758.76,2.0,1.0
veh7708,2557.0,841.0,554.0,709.14,1507.08,43.0,6.0,546.0,331.0,416.25,1484.97,78.0,2.0
veh7709,2557.0,528.0,412.0,476.43,662.02,923.0,2.0,361.0,212.0,268.45,1203.79,842.0,2.0
veh771,255.0,144.0,47.0,71.38,941.67,11.0,1.0,1471.0,1070.0,1273.19,2602.56,1.0,6.0
veh7710,2558.0,795.0,553.0,664.71,1794.8,267.0,5.0,452.0,301.0,361.91,1229.0,2.0,2.0
veh7711,2558.0,933.0,586.0,748.52,2508.9,0.0,8.0,296.0,111.0,148.19,2029.35,0.0,1.0
veh7712,2558.0,4313.0,3370.0,3943.39,5064.3,0.0,48.0,2212.0,1827.0,2081.59,1779.29,59.0,22.0
veh7713,2559.0,4265.0,3632.0,4052.41,2572.21,0.0,52.0,1132.0,724.0,913.93,2653.97,0.0,14.0
veh7714,2559.0,452.0,278.0,342.43,1484.14,44.0,4.0,390.0,219.0,279.63,1484.14,87.0,2.0
veh7715,2559.0,717.0,481.0,605.58,1522.76,0.0,3.0,343.0,196.0,231.62,1522.76,0.0,1.0
veh7716,2560.0,648.0,442.0,561.31,1170.77,16.0,4.0,259.0,158.0,208.35,694.65,45.0,1.0
veh7717,2560.0,230.0,112.0,159.07,963.56,29.0,1.0,341.0,180.0,229.61,1527.26,48.0,2.0
veh7718,2560.0,211.0,80.0,112.69,1217.25,0.0,1.0,246.0,74.0,101.63,1819.99,0.0,2.0
veh7719,2561.0,1888.0,1272.0,1589.42,4075.76,2496.0,21.0,1218.0,955.0,1084.97,1805.09,705.0,11.0
veh772,256.0,938.0,602.0,745.9,2330.55,0.0,6.0,581.0,361.0,432.5,1798.48,1.0,1.0
veh7720,2561.0,587.0,371.0,438.65,1741.53,0.0,3.0,383.0,196.0,235.84,1749.52,0.0,1.0
veh7721,2561.0,953.0,697.0,842.96,1508.6,53.0,6.0,545.0,343.0,436.92,1486.49,86.0,4.0
veh7722,2562.0,2129.0,1608.0,1888.04,3188.2,204.0,10.0,708.0,399.0,552.14,2049.91,51.0,4.0
veh7723,2562.0,703.0,521.0,600.04,1220.28,0.0,3.0,158.0,77.0,99.87,682.7,0.0,1.0
veh7724,2562.0,96.0,14.0,38.83,697.95,0.0,1.0,174.0,82.0,116.76,697.95,0.0,1.0
veh7725,2563.0,1774.0,1408.0,1590.73,1488.3,2.0,9.0,1444.0,1001.0,1238.1,2535.85,0.0,4.0
veh7726,2563.0,340.0,225.0,269.98,950.5,0.0,1.0,153.0,67.0,83.44,950.5,0.0,1.0
veh7727,2563.0,1897.0,1645.0,1828.34,917.49,2501.0,10.0,1900.0,1576.0,1790.91,1470.28,841.0,6.0
veh7728,2564.0,774.0,571.0,688.15,947.32,69.0,2.0,363.0,203.0,278.05,950.65,103.0,1.0
veh7729,2564.0,1278.0,986.0,1132.5,1759.77,0.0,7.0,837.0,631.0,735.49,1218.13,0.0,1.0
veh773,256.0,699.0,432.0,529.25,2324.93,0.0,4.0,375.0,102.0,163.13,2928.36,0.0,1.0
veh7730,2564.0,763.0,480.0,613.64,2035.79,5.0,4.0,453.0,186.0,302.05,2076.58,0.0,4.0
veh7731,2565.0,688.0,513.0,616.53,977.42,918.0,5.0,449.0,239.0,340.97,1453.3,881.0,4.0
veh7732,2565.0,508.0,295.0,374.92,1794.45,16.0,2.0,738.0,486.0,565.76,2292.57,34.0,6.0
veh7733,2565.0,362.0,220.0,272.16,1221.4,0.0,2.0,291.0,84.0,163.15,1735.15,0.0,2.0
