timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
6210,3814,3122,213014.0,3.0304562170331817,3,0.3171243003429193,64.19457769595373,319,12416400,25537.526593588336,3,0.0,55.85055060304143,1.0,3.2583333333333333,0.0
6300,3873,3274,199767.0,2.584397782800497,1,0.3205504943854501,65.07703049472579,315,12700800,25054.625843932226,1,0.0,51.57939581719597,1.0,3.363888888888889,0.0
6390,3914,3373,226743.0,2.1976695524396748,2,0.3214998932977866,65.57407216400645,314,12726000,26440.750197092104,2,0.0,57.9312723556464,1.0,3.477777777777778,0.0
6480,3978,3271,215735.0,2.935875072336106,0,0.3247631254180002,65.90592025655295,312,12823200,26620.976267006336,0,0.0,54.23202614379085,1.0,3.3777777777777778,0.0
6570,4013,3413,202235.0,2.3948037749937336,3,0.3270483689540414,66.65479047534232,313,13032000,25705.853069055498,3,0.0,50.39496635933217,1.0,3.488888888888889,0.0
6660,4041,3392,231719.0,2.3938865610986317,3,0.32041370964786625,65.23095649319755,312,13194000,26445.40539726073,3,0.0,57.34199455580302,1.0,3.3555555555555556,0.0
6750,4101,3428,243461.0,3.0201804701326367,1,0.331368323776073,67.37820474528112,318,13320000,28867.3507773079,1,0.0,59.36625213362594,1.0,3.466666666666667,0.0
6840,4141,3334,209210.0,2.814431394621885,4,0.3373457092425775,68.38976616322704,326,13575600,26346.139942950842,4,0.0,50.52161313692345,1.0,3.5416666666666665,0.0
6930,4148,3661,236833.0,1.9862749840187703,1,0.3314972521897777,67.41110821897955,321,13568400,29045.57524556467,1,0.0,57.095708775313405,1.0,3.533333333333333,0.0
7020,4210,3486,238786.0,2.6684993758780555,2,0.3407060270015707,69.20083811532793,319,13669200,27774.84682519779,2,0.0,56.7187648456057,1.0,3.5805555555555557,0.0
7110,4256,3599,227115.0,2.428493711965067,0,0.33300231001493696,67.57686222776678,326,13917600,28429.72827816082,0,0.0,53.36348684210526,1.0,3.433333333333333,0.0
7200,4317,3664,245097.0,2.364854191822273,1,0.34905398115857506,70.73291937521078,331,14043600,29826.81033846225,1,0.0,56.774843641417654,1.0,3.686111111111111,0.0
7290,4481,3829,280902.0,2.3185293241676157,1,0.3552273893958989,72.08953098924843,345,14659200,30365.867223264697,1,0.0,62.68734657442535,1.0,3.713888888888889,0.0
7300,4497,3772,267828.0,2.562606689164026,0,0.34938123962562473,71.1737148262862,347,14742000,26948.926673901562,0,0.0,59.55703802535023,1.0,3.4583333333333335,0.0
